rating,text,title
4,"I purchased this item for my husband and he has liked reading Kindle books on it and the other features like Silk, etc. Light little tablet with good features.",Good little tablet with HD quality
4,"My 6 yr old daughter got this tablet from Santa for Christmas. So far she loves it, a little too much perhaps.. I only use it to manage her account/permissions and so far haven't had any issues with it.. Software and HW not quite as refined as apple iPad products, but what can you expect at the lower price point.",Good tablet for the money
4,"my opinion its a good option for the cost. Not as great as Apple Ipad, but it costs so much less. Still can get good use",good portable device
4,"the hd feature is what sold me on this product, along with the fact its a lotmore streamline than the older version that I have","this product has great features, and good history"
4,I like this is great I bought it my friend he was pleased abount,Good
4,I wanted a low cost but quality tablet and this one is a dream! Easy to navigate and excellent graphics.,FIRE HD Amazing
4,This is a good tablet for kids who are starting off,tablet
4,PURCHASED THIS WITH A STORE CREDIT AND LIKE IT A LOT. COMPARES WELL WITH MORE EXPENSIVE TABLETS..RECOMMENDED,nice product for the money
4,Great budget tablet for web browsing. Also useful as an MP3 player and ebook reader.,Best Bang For Your Money
4,This product is very handy on the go. I can check emails and find work for my truck.,Great for on the go
4,Bought it on black Friday for 60$ .Value for money tablet. It lags at heavy tasks and also apps are reloaded when 2-3 apps are opened at same time. But at this price it is expected. Go for it if budget is <100$.,Great budget tablet
4,overall this is a good tablet. it is best with those who have Prime Amazon and the ability to watch Amazon video. a good price for a good tablet but has limitations based on the operating system. for video watching and basic use a good choice,good value
4,Good tablet for basic needs. Screens resolution is pretty good. Mostly using for reading and sometimes for watching movies/shows. Great feature is the possibility to use the card to expand the memory. Good product for great price!,Good tablet for basic needs
4,Bought as a gift for my 86 yr old mom to stalk her kids and grandkids on FB. She mastered it in a few.minutes with minimal instruction. Now I have to watch my posts.,Mom Loves it
4,"Easy to use bought for our 5 year old, found a case which allows him to keep it safe.",Great tablet for my 5 year old to start with
4,Great 8 inches tablet with and amazing storage for apps.,Awesome
4,"This tablet runs smooth with all amazon apps, the internet runs at a steady frame rate and it had a decent sized screen.",good for the price
4,"I have enjoyed the new Kindle,however, was extremely disappointed that it does not have an HDMI port like the old version did.",Same format as smartphone.
4,this product is really awesome for kids to play in all sorts.We can use a strong case and let kids play in it .,worth having the product to kids
4,i like the features it has and it is easy to navigate.,nice beginner tablet
4,This is perfect my kids to do their school work on and have fun as well.,Perfect for my kids
4,"The price is low because Amazon uses their adds to subsidize the price. The actual tablet works well. The biggest negative is that you can only install apps from the Amazon store. There are many Android Apps available in the google store that are not available in the Amazon store.I primarily use the tablet for bible gateway, dish anywhere, play some games, read the newspaper, and Facebook. In the future I want to try to use it with my local library.",Price is great but limited to Amazon Apps
4,Screen is very clear and battery last a long time. Very good substitute if you can afford a iPad.,Awesome tablet
4,Fun and reliable. Good quality for the money. Easy to use.,Easy To use
4,So far so good with the kindle fire hd. still need to play with it to see how to maximize our use.,Works great for my 6 yr old
4,Purchased for my nephew for Christmas. Used it everyday. Very good product and screen size is perfect for him.,Must have tablet!
4,"Was wanting a bigger screen, which it is, trying to get use to different applications, so far seems easy.",Nice size
4,Bought one to replace the smaller (non HD) version. Lot faster and picture is noticeably better. Would recommend for anyone not wanting to spend the extra $50 or so on the big names.,Good bargain tablet
4,"The kindle fire tablets are great for the price. They have solid performance in battery life and processing power. The only downside is that the Operating System is a different variation of Android, so there could be some incompatibilities.",Great for the Price
4,best choice under 100$ in marketamazon is the best!!!,good
4,I really didnt expect how its going to work.but its very good.gifted to my friend,Excellent fire tab
4,"This is the best device I have found for my e-books. I know it can be used for a lot more, but it is my library in my hand.",Very nice
4,"I bought this tablet to be pretty much exclusively an e-reader. It's actually cheaper than most of the kindles. For that limited use, it works fine. I don't think I would want to use it as a general purpose table (too slow!). Makes a fine e-reader though. As for recommending this to a friend, I would, but would make sure they knew what I use it for.",Good for what I use it for
4,Works well. Easy to use. Battery seems to be good. Would buy again.,Great first tablet
4,Ticks all the boxes I was looking for at a price I was happy to pay. One caveat that I (or the Best Buy and Geek Squad crews) was unaware of: there is a glitch in the keyboard that prevents it from working properly. Kindle/Amazon are aware of the glitch and will download a third-party keyboard fix to replace the keyboard that's built in to the unit until they are able to fix the problem. I made Geek Squad aware of it and they should know about it now.,Excellent for the money
4,Amazon MayDay functionality is not available and this was unexpected. Other services and functionality as expected,Performs as expected
4,Bought as a gift for parents who aren't tech savy but were able to use it with ease,Great tablet
4,"What I expected. A better then budget tablet ata good price. Bought for the integration with Alexa and it works well, more info about your Alexa request will show up automatically on the tablet.",Can't beat if for the price
4,Great tablet for the price. My father in law likes the easy use of the tablet.,Great tablet
4,Good if you want something inexpensive and Will do the minimum very well.,basic but good
4,bought as a gift she loves it all kinds of apps easy to use and even easyer with amazon prime,great
4,I bought it as the display for my Echo. Turning on Voicecast routes information to the tablet with the voice reaponse. It'S been exactly what I hoped it would be and the price was right.,Great Screen For Echo
4,Nice size screen easy and light weight to take to class,good quality for school
4,This tablet is great for my son. Would be nice if it had a little more horsepower,Solid tablet!
4,I enjoy it more then the I-pad that its replacing. Easy to read in any light and the size is perfect for travel.,great for the price
4,I bought this for my dad in his late 60s mainly to listen to music and read ebooks borrowed from the library. I set it up for him and he loves it. I just don't like that it has ads on the start up unless you pay to get rid of them.,Great for the price
4,Enjoy reading books on it as well as viewing videos.,Good for the books.
4,The overall design makes it fir very nice in the hand. It is very easy to setup and has features that I did not utilize on previous Fire tablets. I like the camera and the Blue Shade ability. I like to read before bed and the color really does help me wind down. Long lasting battery!,Easy to Use
4,So I think I would have rated 5 stars however when I got my tablet home my 8 year old used it for a total of 2hrs...the next day it had a reboot screen similar to Dos windows. Excellent customer service at store allowed me to exchange next day. No problems with the second one. Great tablet for the price.,Good for the price
4,"I tested this item before I gave it as a gift. It is simple enough for the needs of browsing, social media and entertainment. Definitely best price for simple needs compared to spending $100s on an iPad",Makes a great gift for first time Tablet Users
4,"This feels like an affordable tablet. While not the best in class, it isn't priced to be that either. Works well. Happy with purchase.",not the best in class but priced right
4,Great for watching sports events away from home but within wi fi range.,Awesome tab for the price.
4,"I would buy it again and have twice over already. I actually bought the kids fire kindle and bought this for my wife, her's was lost and she borrowed my sons kid fire kindle I ended up buying her this again, and would buy it again. I would recommend buying a sd card it fills up fast without out it but it is a lot cheaper to buy the lower GB kindle and then buy a good sd card.",I would buy it again
4,My grandmother enjoys this tablet ... it use as her reader.,This is great for a second reader
4,I got it at a great price. They price matched for me. Much faster then getting my laptop out to check email,Fun tablet
4,Purchased this tablet for my two year old son. It is easy for him to use and has been surprisingly durable. Would recommend the replacement plan if purchasing for a child.,Great tablet for a small child
4,Good product. Onboard storage does fill up quickly.,Excellent Product
4,Bought as a gift to my dad and he likes it so far. It's fast enough for apps and great for reading,Cool product
4,"Works great but the app store is nothing like that of Apple or Google. Fortunately, you can install many Android apps from 1Mobile. The screen is fabulous and it's great at its roots: making reading books fun.",Great but alone
4,"I love this tablet. I know it's not an iPad or any of the big tablets but it does just what I need it to do. I've had it a few weeks now. I've downloaded videos, read a few books and played some games. I've had zero problems so far. I know it's not the best video, but for the price of the tablet I don't expect it to look like my flat screen TV. I'm trying not to load too many things to keep it from slowing down. So far so good. Browsing the internet is easy too. I'm getting used to the browser and the app store for Amazon. For the price of this tablet it's not too shabby!!!",Good tablet for reading and watching videos
4,Was looking to get an inexpensive tablet that ran Android. The Amazon Fire tablet was a much better value than other similar products. Have been very happy with the tablets durability and quality so far too. Would recommend to anyone looking for a lower-end tablet.,Great value
4,Good quality product. Clear display and easy to use.,Good product.
4,Purchased this for reading and the price. Good value for money.,Great for reading
4,Does everything a regular tablet can and for the price you really can't beat it,Love this tablet
4,"This is a nice little tablet for the $60 I paid on black Friday. At the regular price I would probably have gone with something a little less restricted and without so much Amazon content. The lock screen ads aren't much of a problem, I understand Amazon sells these cheap and gets it back via ads, but the 15-20 Amazon apps are a little much. It would be easier to stomach if you could add the ones you want or remove the ones you don't. That said, I was able to install the Google Play store and this tablet does everything I need it to do. Overall, I'm pretty happy with the purchase. It's a nice new toy. One note: In the online photos the magenta looks purple. It's actually pink. If you like purple, get a black one and a purple case.",Not bad for $60 BF Deal
4,"I have had a Kindle before, and needed a new one as the old one would no longer charge very well. Still adjusting to some different features from the original one. Do not like the fact that it is difficult to find a case for this one.",Kindle 8
4,"It's a good starter tablet, to bad it runs on the Amazon OS.",Good for the price
4,Got this for my sister as a Christmas present and she loved it.Easy to use and great for books.,Perfect for a gift
4,Look forward to hearing more from my grandkids so far they love it,Bought for grandkids they love it
4,"Good small tablet for all purposes for reading, playing games",Good tablet
4,Fast processing great battery reads to me when my eyes bother me. Expandable memory a big plus.,Best Kindle to date
4,The new kindle fire hd is good and my son loves it,It's nice little tablet
4,She loves to use it to watch Netflix and play games,Great for my daughter
4,I wanted a new kindle fir a while. The price was right,love it
4,Exciting tablet still amazed by the ease of use great product all in all,Fun tablet
4,"Couldn't beat the value for this with the Black Friday price. They aren't the best tablets, but they do a lot for the price.",Great Value
4,Love the tablet mainly use for games and internet. Grrat product foe the price.,Best value for a tablet
4,"She hasn't used the it yet, but my son did a quick check and it seems just fine.",Christmas gift for my daughter
4,"At ninety dollars, the expectionations are low, but this is still a very good table, it's good for light use like watching videos or web browsing, but the camera is a bit lacking, and at certain times the device can freeze or lag. Overall this is a good tablet for $90, I would recommend this to anyone on a budget.",You get what your paying for
4,"The Parental Options need some work. You can't even log in to a child account until you have Apps loaded for them to use. Also a kid's login doesn't have access to pre-loaded apps (like the calculator). Seems really odd to me that you can't give them access to basic functionality of the tablet.Otherwise, the tablet itself works great.","Works well, but Needs Better Parental Options"
4,You can't beat the price. Great deal for what you're paying.,Great price point
4,I love it.....Reading E books here is so easyPerfect for price,A very good deal
4,Have not used these yet as they are Christmas gifts,!!!!!!
4,Nice for the price had to put Google play store on myself but still a nice tablet,Nice for the price
4,I love my kindle. I bought the larger screen after owning 2 previous 7 inch screens.,Love the larger sized screen
4,"I wanted a new tablet and saw the 7"" on sale at Christmas, my husband was offered the 8"" for just $10 more, so good value ! Thin and light weight. Easy to start up. I would have liked to have a booklet on featuers and use, etc. Nothing in print came with it other than one paper . Tutorials on set up and where the buttons and slots were. I have enjoyed the quick loading to start, just wish I had a physical booklet on how to's, not just online tutorials.",Nice for the price !
4,More features In several ways than iPad. This android tablet is really powerful,Nice tool!
4,Love the tablet! Easy to use and easy to take with,Great tablet
4,"It matters what preference you prefer with tablets. I mean if you use windows or google more this might not be for you. For me, I use Amazon music, video, books, and shopping so this tablet is awesome. It's made especially for Amazon ecosystem users. Its light and has a nice feel. I live the blue shade option it has for less blue light when reading.",Great Amazon Tablet
4,Great tablet other than the photo image quality is fuzzy and not the best.,poor photo quality
4,I will be ordering Amazon fire for my two granddaughters because they love Nana's so much,Great for beginners
4,Really beautiful display is great for watching movies and playing games. It is very powerful for the price and you can play lots of games from Amazon for free - they even remove microtransactions from lots of games.Only downside is you need Amazon Prime to get the most out of your tablet,Great tablet
4,Graphics are great for the price. Would highly recommend.,Great product
4,The pad worked as I thought but the screen wasn't as vibrant as our iPads. Still a great deal for the price.,Great Pad but still not the best
4,"I like the shape and size of this Kindle, and the graphics are good. But if I play a game for very long the charge seems to run out pretty quickly. It is very good for books and for music. I would recommend it for those categories.","Easy to read, but loses charge fast"
4,It is very easy to use for children . We have loved having one and are hoping to buy another one for kids Christmas !!,Great for children and learning.
4,good price for the product. I purchased for my middle school son.,Decent tablet
4,"A great Kindle reader. Easy to order, read and store books. Also speedy for finding Amazon products and ordering them. But the other apps are really slow - too slow.",A nice Kindle Reader
4,Easy to use as a tablet and easy to use as a ebook reader,Great ebook reader
4,"Not sure if this is due to the new version but I'm not able to install or even sideload certain apps onto the tablet. Amazon is really trying to lock out non-Amazon apps namely ones from Google. Aside from that though, performance is already and what you'd expect from a tablet in this price range. This was purchased for my mom and it does what's needed and my mom has no complaints thus far.",One flaw
4,Tablet is working good for what we wanted it to do.,Good tablet
4,"Still waiting for Alexa to function. Several calls to Amazon supportled to conflicting answers on how to get it to work, then told it isnot yet available on all Fire HD 8 tablets.","Great, but awaiting Alexa feature"
4,"The Amazon Fire Hd8 has great features. The size is perfect to carry anywhere. Excellent apps and accessible to books, movies, games etc. Clear screen. it was very quick and easy to setup and begin using.",Great features!
4,This tablet is a good one for everyday use. It is small but it has a clear image. Not sure if I really wanted one this small but its ok for now.,Its a good small tablet
4,"This does not run Android, so no Google Play store. Amazone apps are moztly the same titles, but not all are available that you can get through Google Play. Bought this for our daughter and she enjoys it. If you have an Amazon Prime subscription you can get a lot more out of this tablet as well.",With Amazon Prime it is a great tablet
4,bought as a gift she loves it great with amazon prime,good
4,Tablet is good for beginners and those that like to read,Good Deal
4,"It worked really well for me as I am unschooled in ipads. I used it while traveling and it was easy to use and did the things I needed, i.e. maps, books downloaded, internet access, youtube, etc.. I don't play games, so cannot comment on that.",Great ipad for a beginner such as I am
4,I bought this to replace a Samsung Galaxy Tab 3. I absolutely love the Kindle HD 8. It was easy to set up and very easy to find my way around. The only reason I took off 1 star is that I have found some apps are not available for Kindle. But so far from info I have read online there are ways to resolve this issue.,Excellent tablet for the price
4,Just a simple kindle. Doesn't have the glass back.,Great basic kindle
4,"Well worth the 80 bucks, especially if you are an Amazon Prime member. You can download and watch anything on there for free, including movies and magazines. The screen is a bit on the darker side, but the battery life is great. I have both an IPAD and this, and I use both. Great when you are waiting for your IPAD to recharge...",Good IPAD alternative
4,Improved over the HD 7. Things set up differently but not hard to learn. Also a bit heavier than the 7 so reading in bed a little harder,Better than the Kindle HD 7
4,I've purchased a number of Kindle Fire products for family over the past several years and continue to use them. Easy to use for even my youngest Grandchildren or my 87 year old Mother-In-Law which they use as a reader and for games. An overall good value.,Good Value
4,"Works okay as a tablet and especially to access Amazon.No good as a general tablet as there are no Google apps available, such as Chrome, gmail, etc.",Okay tablet
4,"I believe it depends on how you want to use it. I bought this for my young kids and they are loving it. They can do basic stuff like surf the internet, watch youtube and play some games. The only complaint that I have is that sometimes it does not charge, even if you have have it connected for the whole night. You just have to restart the pad so that it can charge, but that is the only glitch.",Good for Kids
4,"Works well. I really like the bigger screen (up from the 7""). Easier to read, just as easier to use if not better.",Love of games
4,"I bought my Fire HD8 as an alternative to carrying around my laptop and having to buy many textbooks for college. The fact that I saved well over $150 on one of the 5 books I had to get this semester was a godsend. Most all undergraduate courses I have seen are offered in eBook form for Kindle. If you do not care about having the constant ability of being on the internet without WiFi or other hotspot, it's a great resource. Pros:Price for this was still less than the money saved for my Biology Book.A lot less weight that 5 college textbooks.So far all books I need for college are available as eBooks through Amazon.A single charge can make it through an 8 hour school day.Cons:If you want/need a network connection, you have to use your phone as a hotspot or connect to another WiFi network. Bottom line, I wanted a cheaper alternative to having to lug over $750 in books around. I came out at well under $500 considering I bought this.",Great Alternative to College Textbooks
4,My only disappointment is the inability to download some of the apps I use in my phone.,I like the Kindle Fire very much.
4,"I like this tablet. It has everything you want. However the apps within it need to be updated more often. If this happened than it would be top above an iPad mini. For now, it gives me enough of what I need and in HD. For $89 it was a good deal.",Solid tablet with potential
4,"Great inexpensive tablet for everyday use. It's not powerful enough for super graphical games but it's great for basic apps like surfing the web, emails, news, etc. Amazon has ""underground"" apps which is totally free (including in-app purchases). Only downside with those is that you sometimes see a full screen ads in them (usually products that's on your Amazon wishlist). All-in-all, it's a great tablet that you don't have to worry about if you break it.",Great Tablet
4,Great price of 89 dollars on a great tablet. It is very fast at everything accept game play. For example it plays asphalt 8 and the game is just barely playable. The graphics struggle on this tablet with higher graphic games. Also it is a Amazon tablet with no Google play store but you can load Google play on to it. There are great you tube videos on how to put Google play on a amazon tablet. The screen is good as long as the sun isn't hitting it. The stereo speakers sound great and loud. All in all I really liked the tablet for the price but I really like to play games with good graphic quality. So that being said I did return this tablet and ordered the Nvidia Shield 8 inch tablet through Best Buy for 199 dollars. I got the Shield a week ago and WOW!! What a difference in graphic gaming quality. This thing is just as good as an Xbox1 or ps4. The Nvidia Shield tablet is simply unbelievable for the price of 199 considering the Apple or Samsung tablets that are as fast as this tablet are at least twice the cost. Plus this dubbles as a gaming console for xbox or pc games with 4k out to you tv. The Amazon tablet is also a great tablet for normal usage but if your a gamer like me the Nvidia tablet is the tablet of choice hands down period!! I don't know why bbuy kind of hides the Nvidia tab only on their website and doesn't sell it in the store. If they displayed it in the store. This would outsell the Apple or Samsung tablets. I hope this helps thanks.,Great tablet at a great price!
4,"I use this primarily as a reader; however, it has a smaller number of unread books that are not in the familiar ""carousel"" as in other Kindle readers. As a tablet it is faster, brighter and more clear than other tablets that I have used for internet purposes. I would recommend this product to anyone who uses a tablet or a reader.",Good Reader with Internet benefits
4,Wanted to travel without my laptop. Found the Fire to be perfect. Used it mainly for checking email and keeping up with Facebook posts of friends. Found the size of screen to be easy to read. Typing a tad uncomfortable until one has some experience using it. Have yet to use as an ereader.,Great to travel with
4,"This is a great tablet. It has amazing storage. I use mine daily. Great for reading, surfing the web and games. The one small thing I don't like is Amazon prime shows are a bit dark for some reason. Hulu and Netflix work wonderful.",Great tablet
4,its good performance and highly recommended to amazon users,good for its range
4,"If you don't want or need something cheaper than an iPad but of quality, this is a great happy medium.The processor makes for a fluid ride with it. It's speedy. The Android Store gives you good app options and the Amazon ecosphere is everywhere here.The software is a touch buggy but it's still a great deal of a tablet.For a child, for something you want to use casually on a dime, it's recommended.",Bang for the buck . . .
4,Light to carry and good picture quality. This was purchased for a hearing impaired person to download video in American Sign Language . This product was easy to maneuver for someone that was not use to a tablet.,Great for hearing impaired in downloading videos
4,I love this tablet. I purchased them for gift and am so glad I did!,PERFECT!
4,"Very pleased with this device. Great price, easy to use, and light weight.",Great buy
4,"Very descent for a non-IPAD. Good speakers. Great price. The screen is a little dark. Great buy if you have Amazon Prime since you can download stuff and watch it offline (great for trips, etc...). Overall great cheap IPAD or even as a back-up tablet. Terrific battery life too.",Very descent
4,"Got this for my 9 year old after her ipad crashed and burned. She does not like androids at all but I couldn't afford a expensive tablet for her. So we took a chance with this one. She is pleased and I'm pleased it seems so sturdy , not cheap quality at all. Going to get our youngest child one now. Very pleased.",Really great for the price!
4,I like it but I had a hard time figuring things out.Do I get to talk to geek squad free? Can I come down to the store and get someone to help me with my questions.Will there be a fee for that service?,like product need some help w/questions
4,"Good tablet, great price, easy to use, pick up simple",Good tablet
4,"I am a power user; there's no other way of putting it. I work in IT and I research the heck out of products before I buy. I had an iPad Mini 2 that was just not up to snuff with iOS 10 so I sold it and bought (and eventually returned) the 2016 Fire HD 8. First let me say it's a great tablet for the price and for probably 50-60% of tablet users who surf the web and watch Netflix. It also helps if you are a heavy Amazon content user. For me, I was spoiled by the retina display on the iPad. The 720p display is alright, but you can see the pixels. 189ppi is pretty low by today's standards. The other big thing for me was the lack of a laminated display. It's glare city on this thing. Display nitpicks aside, it punches above its price point. If you don't play really heavy games (which it even plays Titan Quest surprisingly well!) and you don't mind not having an absolutely beautiful screen I think it runs and works fine. It just wasn't for me. I bit the bullet and went with a 128GB iPad Air 2 as its on special at BB for super cheap right now.",Great For Basic To Moderate Use
4,"GREAT value for the cost - not as fast as a high end tablet, but certainly faster than I was expecting. Clear viewing and easy navigation",Amazon Fire Tablet
4,Excellent price point for my basic requirements. It has all the features I need for comfortable reading of online novels and articles.,Great for my needs...mainly reading and games.
4,I bought the Fire HD 8 & CaseI use it mostly for class..works very good..would be better if it had BlueTooth.,Very Good Tablet for the Money
4,We have several kindles and this is the latest version. Its packed with Amazon marketing stuff which is fine if you use them but most just take up space for us. This new version comes with 16gb but allows you to expand the memory with an sd card which is great. One problem if you have a few other kindles is that they are linked to your account so if they are for different family members/kids they may end up with the same stuff on them. My kids mainly use them for game apps and YouTube videos which am seem to work great. The sound is good and the hd video is nice. Overall happy with it and the price was good for this type of tablet.,Decent tablet
4,"It's good, saves using up data usage on computer. I use it to keep up to date with the news.",works very well
4,My kids enjoy reading books and playing games on the fire tablet.,Great product and cost!
4,"At the price it is almost an impulse buy. I wanted a tablet for an upcoming trip to watch some movies, read, etc and this was at a price point that made the decision really easy. If you are used to an iPad, the Fire HD is a little disappointing but it costs considerably less. It fit my needs but I felt some slugginess and several instances of needing to reboot to get certain apps to work correct. If you go in with the understanding this isn't an iPad replacement this should fit the bills for you. Let's just say, after my trip I purchased an iPad Pro and this item will likely be handed off to one of my children. If you have Amazon Prime, you do get some nice perks that make this a really nice item.",Great for the price
4,Easy to follow directions allowed her to set it up with me watching over her shoulder.,Great for my mother in law
4,Bought for wife who is not into the techie word. She likes it - suggest buying a protective screen and padded case for it.,good basic tablet and excellent price
4,I enjoy using the tablet. I use it when I am biking.,Nice tablet
4,Purchase this tablet during the Christmas sale. This tablet is a good tablet for a beginner. Easy to use and shows movies and videos very well.,Good Beginner's Tablet
4,"For the price and features offered on the tablet, I wouldn't purchase any other tablet. I enjoy using it and overall find it fairly easy to navigate. Easy internet browser with ""Silk"" and convenient access to all the applications I am interested in.",Great tablet
4,"This is a great tablet for the price. Would give it 5 stars if it had included some sort of instruction manual. Otherwise, definitely recommend.",Great tablet for the price. Love it!
4,Great for reading and Netflix. Fits nice in purse. Good price.,Good
4,Works great prety fast operating system dosent heat up,Good tablet
4,"I exchanged a highly unsatisfactory Insignia unit for the Fire. I was looking for a 10 inch screen, but went to the smaller size for performance. I have no complaints with the Amazon product, other than the ubiquitous advertising.",Works fine
4,Great tablet use it for reading and email. Great price!,Great
4,Nice little tablet. Functional and easy to use.Fits the needs that I need to use it for.,Tablet
4,Awesome.and repeat 50 times. That should do it. Blah.,Great device for viewing video and books
4,For the price it's a bargain. This is a perfect solution for a reader and simple browsing. I use this at night before bed.,Amazon Fire
4,Bought this for my wife and she loves it! This was our third kindle over a period of many years'Can't go wrong for the price.,Good for price
4,"i have been looking at tablets for a long time, most of them a little expensive for what i would use it for. This tablet lets me read, email, searches and the best part I can buy books through amazon and not have to carry heavy books with me when i travel",this is a great tablet
4,"Not the highest quality of tablet out there, but for the price you almost can't beat it, especially if you are an Amazon Prime member.",Nice little tablet for the price
4,I liked the screen size and easy to read books at night. The battery has a long life. The outer rcase could be stronger because concerned about durability.,Works good. Easy setup.
4,New Kindle replaced my old Kindle that had a lot of books. To my surprise the book transfer worked well. Seems to work surfing the net. Music sound is only okay.,Love it.
4,Great little device that does almost everything a Tablet does. I use it as my computer when I travel as well as a reader.,Better than expected
4,Has meet all my needs plus some. Recommend you buy a good stylus pen at the same time.,Does all that I need.
4,"Kids love it, under $100 so the price is great. Don't have to worry about it getting mishandled as much. Still can't get them off the ipad though.",very good quality for the $
4,Light weight and easy to use. Very user-friendly. Durable.,Great
4,It was a good buy and tried this for a day. It was fast and experience was good.,It was a good buy
4,"I purchased this tablet knowing exactly what my needs were and how well the Kindle could meet them. Despite the ""walled garden"" philosophy that tethers you mostly to Amazon products and services, the ability (as of right now) to side-load the Google Play Store makes this a surprisingly versatile device for the price point.",A Solid Basic Tablet
4,"This tablet is easy to set up, has great resolution, and is perfect for reading books or surfing. The price is affordable, too. It is perfect for anyone who wants a fun and casual way to use technology.",Easy and Convenient
4,"This was bought to replace my old Kindle with keypad, and experimental internet. Was surprised how much the Kindle had changed, and at the same price as my old one was when I bought it!Have already shown it to a couple of friends who now say they are thinking about getting one.",Great picture quality
4,Really enjoying my new tablet. I like to travel and me and my family use it to play game and watch movies. Just the right size to.,Nice Tablet
4,"I enjoy the new kindle, only things I would like to change is the way screen darkens and lightens while reading. Not sure how to stop that. Occurs consistently. Also, would like to stop the ads seen each and every time kindle is turned on to start reading again. That is bothersome. Otherwise, am happy with the kindle.",Good
4,I purchased the 8 inch device. Also purchased black cover.I played for it and asked if I could get it set up and was told it would be 40 more dollars. I did not have 40 more dollars so I left the store with my kindle and had someone else set it up for free. I was disappointed I had to get someone else to set up my kindle.,Great device
4,I got this for my son to play games on soI could get my iPad back. Personally I think it's a great little tablet for kids and or for reading. Other then that it's not a high powered game playing tablet or anything to keep lots of storage on. But it works for what it's intended for andI have no problems.,Good for price.
4,Easy to use. Pretty user friendly. It is good value for the price,Great tablet for wife.
4,"My nephews love to play with my phone. Now as anyone who has been around small humans knows they have an astounding ability to perpetually have something sticky on their hands. However, if its a rare case where they don't they will probably drop the device from the lack of said stickum. The kindel has come to my rescue as it has everything they need to be entertained. And best of all it lacks the anxiety inducing price tag for that moment when the kids demonstrate Murphy's law in action.",Kid Friendly
4,"The Kindle fits me to a ""T"". Very quick to start. It shows how to get things done.","The Kindle fits me to a ""T""."
4,Very nice for reading and watching videos. Strong wi fi is a must. Slippery to hold so buy a cover,Very nice
4,"I love my kindle, I can listen to music,read my emails, or pick a book to read. Everything loads up easily.",Easy to use
4,"I really enjoy my new kindle, still getting used to it.",My Kindle fire 8
4,"This is an affordable tablet and works well, you just have to deal with a lot of advertising.",Not bad
4,"This is the third Fire we've purchased, and Amazon finally made this level memory-upgradable. That has made all the difference. I bought Fire tablets for use as a 'kid tablets', for which they work great...until you run out of memory. 8GB is practically nothing these days (I remember when having 64kb was a HUGE upgrade to my Atari!) so being able to toss in a memory card give my kids much more utility.",Much better
4,"I had the original kindle fire for ten years and I loved it. But it broke on me and I decided on this one after looking at all the upgrades from the original. It let's you do so much more, but some of the tutorials (like for the internet) weren't helpful.","Like a laptop, only smaller"
4,"Lightweight, nice display and not too large to carry.",Great reader
4,this is the perfect size for an older person who uses it minimally.,nice for a grandparent
4,"Good tablet, satisfied. One point annoying...silk browser makes Yahoo email a list and have to tap HTML to read each one...Awkward.",Great tablet
4,"I love my Kindle for reading manga and comics. The fact that the graphics are worse than my phone detracts a little from the expirence, but serves to remind me that I cheaped out and bought yesterday's model. This is not a real negative, it just appeares less crisp than my phone. The increased picture size more than makes up for it in my book.",Great tablet.
4,My 8 year old loves this so much to do on it. She enjoys reading on it play games .,Great price
4,I'm happy with my purchase is all I can say. The only complaint I have is that the 3.5 mm Jack is right next to the volume button and it gets in the way.,I like
4,If you enjoy reading you will not find a better device. Excellent price for a product of this quality,Good tablet at a great price.
4,"Works great with all the Amazon stuff, like Kindle, Alexa, etc.",Great Amazon Tablet
4,My kid enjoys the tablet. This one is inexpensive than ipad. The availability of apps are limited.,Great tablet for beginner
4,"I love my kindle, it is what I like to use at the end of the day or for business trips. The only annoying things are the amount of advertising the put on this version. It was only $35 for Christmas so I can't complain.",Kindle with a lot of advertising
4,Bought for my son as a birthday gift and as a way to not wear out his laptop. Works great especially for videos and general online use.,Great birthday gift
4,"This was an impulse buy. While getting a bigger, faster and much better tablet for my wife I decided I'd get this for myself. It did the job just fine, but after about a week I returned it. I just didn't find myself using it wnough to warrant keeping it. The price is awesome and if you don't mind it being a bit slower than other, much more expensive, tablets then I don't think you can go wrong.",Pretty good...
4,So far so good. This is replacing a broken kindle fire.,Great replacement
4,Very good value tablet. Does everything pretty well. Brightness isn't great. Battery takes a while to charge but lasts forever. Decent buy. Would recommend.,Surprisingly good
4,Needed a new Kindle. Wasn't sure what one to choose. This one is GREAT!,Nice upgrade
4,This product is OK but is not the best you can get. for a sale item fine. battery life seems to be a little short. Bottom line.....So so,Too many ads
4,Overall I think the Kindle Fire HD is a great product. No complaint so far.,Overall great prodcut
4,"Great tablet, fast & reliable. Only downfall is having to pay to remove adds.",tablet
4,Bought it for my daughter. Works great Store personnel did an excellent job,great
4,This is a reliable brand and a good product for price.,Pleased
4,"Overall I like the Fire HD8 tablet, hard to beat at that price point. Sure the more expensive tablets are faster, brighter, better, but for the money and casual surfing it is just right. Good companion to Prime Membership, wouldn't be half as good without.",Priced Right
4,This is great tablet. Its great for people who don't need a lot of apts. or store a lot on it. Doesn't over heat. Light weight.,Love it.
4,amazon tablet is great. no google bloatware. everything is amazon. one thing i didnt like was. ads on the lock screen and no way to turn off.,great fire
